rule_weight,ml_weight,overall_weighted_proxy_score_mean,overall_weighted_relative_error_mean,overall_bad_day_rate_max,2014-05_weighted_proxy_score_mean,2014-05_bad_day_rate_max,2014-06_weighted_proxy_score_mean,2014-06_bad_day_rate_max,2014-07_weighted_proxy_score_mean,2014-07_bad_day_rate_max,2014-08_weighted_proxy_score_mean,2014-08_bad_day_rate_max
0.5,0.5,5.191190622233108,0.16391810237816642,0.25203252032520324,5.298851722541592,0.22580645161290322,4.207615869779504,0.5333333333333333,5.641029516083523,0.0967741935483871,5.585537162706729,0.16129032258064516
0.6,0.4,5.384647073829256,0.15720415289499567,0.24390243902439024,5.48278707018295,0.22580645161290322,4.41082821562289,0.5333333333333333,5.805059971129782,0.06451612903225806,5.808499526826356,0.16129032258064516
0.7,0.30000000000000004,5.5831469718466575,0.15117333253136822,0.21138211382113822,5.731382118913058,0.22580645161290322,4.5938953178528985,0.5333333333333333,5.947249016573983,0.06451612903225806,6.028150090369471,0.16129032258064516
0.8,0.19999999999999996,5.787936345213688,0.14584367852383848,0.21138211382113822,6.013525292997205,0.16129032258064516,4.807238131572742,0.5,6.080439769084793,0.0967741935483871,6.21890676095353,0.16129032258064516
0.85,0.15000000000000002,5.881847262620202,0.14359973958342623,0.2032520325203252,6.151742036401812,0.16129032258064516,4.8937681894671785,0.4666666666666667,6.143373469293807,0.0967741935483871,6.306631836829202,0.16129032258064516
0.9,0.09999999999999998,5.969107702811261,0.1415752348922651,0.2032520325203252,6.274700689166399,0.16129032258064516,4.980991231691907,0.4666666666666667,6.204589206639792,0.0967741935483871,6.384274958872124,0.16129032258064516
0.95,0.050000000000000044,6.037310012535321,0.1401513050019596,0.2032520325203252,6.353737955630996,0.16129032258064516,5.062437616710693,0.4666666666666667,6.258793666495823,0.12903225806451613,6.44282331466427,0.16129032258064516
