decision,label,kind,target,factor,overrides,overall_proxy,overall_delta,overall_weighted_error,august_proxy,august_weighted_error,august_bad_day_rate_max,max_month_delta,bad_day_rate_max,affected_validation_rows,affected_submission_dates,month_proxy_deltas,gate_failures,risk_failures
KEEP_CANDIDATE,purchase_day6_7_x0.98,day_range,purchase,0.98,{},5.941134003398996,0.005268541969846829,0.14193706141868653,6.27666194620893,0.12405399576731681,0.16129032258064516,0.0018579263483395891,0.2032520325203252,8,"20140906,20140907","{""2014-05"": 0.0026639194743793837, ""2014-06"": 0.002076029420914338, ""2014-07"": 0.0018579263483395891, ""2014-08"": 0.014373308359977521}",,
KEEP_CANDIDATE,purchase_day5_x1.06,single_day,purchase,1.06,{},5.941094594594899,0.005229133165750355,0.1417940666414931,6.262288637848952,0.12391313772515142,0.16129032258064516,-0.03078537899126399,0.2032520325203252,4,20140905,"{""2014-05"": 0.026630400244949115, ""2014-06"": 0.025732924017430214, ""2014-07"": -0.03078537899126399, ""2014-08"": 0.0}",,
KEEP_CANDIDATE,purchase_day7_9_x0.98,day_range,purchase,0.98,{},5.9409985327116415,0.0051330712824926295,0.141986256123359,6.274001335210664,0.12413381409726482,0.16129032258064516,-0.026328005747363825,0.2032520325203252,12,"20140907,20140908,20140909","{""2014-05"": -0.026328005747363825, ""2014-06"": 0.00170516162744061, ""2014-07"": 0.03333185415737017, ""2014-08"": 0.011712697361711655}",,
KEEP_CANDIDATE,redeem_day25_27_x0.98,day_range,redeem,0.98,{},5.940927500948023,0.005062039518874073,0.1421882940436653,6.263809705804378,0.12465779803242376,0.16129032258064516,-0.007823544182360642,0.2032520325203252,12,"20140925,20140926,20140927","{""2014-05"": -0.007823544182360642, ""2014-06"": 0.0, ""2014-07"": 0.02638734270505072, ""2014-08"": 0.0015210679554256146}",,
KEEP_CANDIDATE,redeem_day19_x0.92,single_day,redeem,0.92,{},5.940920979709759,0.005055518280610016,0.14195199754298496,6.316137366974071,0.12286973314436256,0.16129032258064516,-0.03730008442558663,0.21138211382113822,4,20140919,"{""2014-05"": -0.03730008442558663, ""2014-06"": -0.035928640806527135, ""2014-07"": 0.038279999581460444, ""2014-08"": 0.053848729125118844}",,
KEEP_CANDIDATE,purchase_day30_x1.06,single_day,purchase,1.06,{},5.940893952207131,0.005028490777982064,0.14229078991437655,6.286883561985656,0.12374734729401503,0.16129032258064516,-0.031806906023222226,0.2032520325203252,4,20140930,"{""2014-05"": -0.031806906023222226, ""2014-06"": 0.028069193472463283, ""2014-07"": 0.0, ""2014-08"": 0.02459492413670361}",,
KEEP_CANDIDATE,purchase_day30_31_x1.06,day_range,purchase,1.06,{},5.940893952207131,0.005028490777982064,0.14283040013342133,6.286883561985656,0.12319640566527741,0.16129032258064516,-0.031806906023222226,0.2032520325203252,7,20140930,"{""2014-05"": -0.031806906023222226, ""2014-06"": 0.028069193472463283, ""2014-07"": 0.0, ""2014-08"": 0.02459492413670361}",,
KEEP_CANDIDATE,redeem_day10_x1.02,single_day,redeem,1.02,{},5.940805434581076,0.0049399731519272905,0.14194691848322408,6.273516984229387,0.12414834462670313,0.16129032258064516,-0.011898995581811178,0.2032520325203252,4,20140910,"{""2014-05"": -0.011898995581811178, ""2014-06"": 0.010734058480550424, ""2014-07"": 0.009883389306875934, ""2014-08"": 0.011228346380434573}",,
KEEP_CANDIDATE,redeem_day8_9_x0.98,day_range,redeem,0.98,{},5.940730100876226,0.004864639447077046,0.14194917849436958,6.265201983754865,0.12439779464093878,0.16129032258064516,-0.010907641925847145,0.2032520325203252,8,"20140908,20140909","{""2014-05"": -0.010907641925847145, ""2014-06"": 0.002394202087770303, ""2014-07"": 0.024978960192751032, ""2014-08"": 0.0029133459059131894}",,
KEEP_CANDIDATE,purchase_day10_x1.06,single_day,purchase,1.06,{},5.940700131047559,0.004834669618410281,0.14184206138334857,6.267468042562594,0.12390123244692099,0.16129032258064516,-0.032977672883601095,0.2032520325203252,4,20140910,"{""2014-05"": 0.020977505468984248, ""2014-06"": 0.026870266893155303, ""2014-07"": -0.032977672883601095, ""2014-08"": 0.0051794047136421995}",,
KEEP_CANDIDATE,redeem_day8_x0.96,single_day,redeem,0.96,{},5.940692092285043,0.004826630855894187,0.14195031875210506,6.241275119129072,0.12511560057971258,0.16129032258064516,-0.02101351871988033,0.2032520325203252,4,20140908,"{""2014-05"": -0.012306669171722184, ""2014-06"": 0.02870016205011705, ""2014-07"": 0.024696663174552214, ""2014-08"": -0.02101351871988033}",,
KEEP_CANDIDATE,purchase_day4_10_x0.98,day_range,purchase,0.98,{},5.940665954326324,0.0048004928971749905,0.14213177702784355,6.269598240953067,0.1246512468983564,0.16129032258064516,-0.03157163552047315,0.2032520325203252,28,"20140904,20140905,20140906,20140907,20140908,20140909,20140910","{""2014-05"": -0.03157163552047315, ""2014-06"": -0.013272278690489081, ""2014-07"": 0.056153290063683414, ""2014-08"": 0.007309603104114437}",,
KEEP_CANDIDATE,purchase_day15_x0.92,single_day,purchase,0.92,{},5.94065799452365,0.004792533094501117,0.14195134168494689,6.225341858770493,0.12559359839046993,0.16129032258064516,-0.036946779078459,0.2032520325203252,4,20140915,"{""2014-05"": 0.04520666536565354, ""2014-06"": 0.04623450550609487, ""2014-07"": -0.03398742159556001, ""2014-08"": -0.036946779078459}",,
KEEP_CANDIDATE,purchase_day26_x1.03,single_day,purchase,1.03,{},5.940611764604922,0.004746303175773292,0.14195272858250874,6.2727118739380385,0.12417249793544358,0.16129032258064516,-0.017277733921186034,0.2032520325203252,4,20140926,"{""2014-05"": 0.012172226251636609, ""2014-06"": 0.013964856987146668, ""2014-07"": -0.017277733921186034, ""2014-08"": 0.010423236089086352}",,
KEEP_CANDIDATE,purchase_day7_8_x0.96,day_range,purchase,0.96,{},5.940604082354096,0.00473862092494759,0.1420432202060297,6.265281660726492,0.12439540433178994,0.16129032258064516,-0.03342899945606259,0.2032520325203252,8,"20140907,20140908","{""2014-05"": -0.03342899945606259, ""2014-06"": 0.003738333557106621, ""2014-07"": 0.045619859386755834, ""2014-08"": 0.002993022877539886}",,
KEEP_CANDIDATE,purchase_day1_x1.06,single_day,purchase,1.06,{},5.940599226510485,0.004733765081335939,0.14182041073874885,6.262288637848952,0.12395869952292467,0.16129032258064516,-0.03047165707190036,0.2032520325203252,4,20140901,"{""2014-05"": 0.026717209877898718, ""2014-06"": -0.03047165707190036, ""2014-07"": 0.02155384874020516, ""2014-08"": 0.0}",,
KEEP_CANDIDATE,purchase_weekday0_x1.02,weekday,purchase,1.02,{},5.940584329893906,0.004718868464757442,0.14195315100813266,6.2959413589819135,0.12347561338412733,0.16129032258064516,-0.020468770173009965,0.2032520325203252,17,"20140901,20140908,20140915,20140922,20140929","{""2014-05"": 0.00686386521176896, ""2014-06"": -0.0013687160052722191, ""2014-07"": -0.020468770173009965, ""2014-08"": 0.03365272113296136}",,
KEEP_CANDIDATE,redeem_day25_x0.90,single_day,redeem,0.9,{},5.940538501304738,0.004673039875589424,0.14217141460725038,6.328048526871641,0.12251239834743552,0.16129032258064516,-0.047942036072089245,0.2032520325203252,4,20140925,"{""2014-05"": -0.047942036072089245, ""2014-06"": 0.0, ""2014-07"": 0.0007235633299647048, ""2014-08"": 0.06575988902268914}",,
KEEP_CANDIDATE,purchase_day1_2_x1.06,day_range,purchase,1.06,{},5.940502045978746,0.004636584549596812,0.141823326154701,6.288264452372666,0.12317942508721323,0.16129032258064516,-0.047827771210164904,0.2032520325203252,8,"20140901,20140902","{""2014-05"": -0.005667680436458156, ""2014-06"": -0.047827771210164904, ""2014-07"": 0.04437357674840037, ""2014-08"": 0.025975814523714114}",,
KEEP_CANDIDATE,redeem_day19_x0.97,single_day,redeem,0.97,{},5.940487906517296,0.004622445088147131,0.1419564443251375,6.282481911270872,0.12387939681545854,0.16129032258064516,-0.01391119328668644,0.2032520325203252,4,20140919,"{""2014-05"": -0.007469468657379963, ""2014-06"": -0.01391119328668644, ""2014-07"": 0.019079309572319403, ""2014-08"": 0.020193273421919677}",,
KEEP_CANDIDATE,purchase_day6_9_x0.98,day_range,purchase,0.98,{},5.940390839235463,0.004525377806314346,0.14200448692764434,6.277502235395805,0.12402878709171057,0.16129032258064516,-0.015702333054311346,0.2032520325203252,16,"20140906,20140907,20140908,20140909","{""2014-05"": -0.015702333054311346, ""2014-06"": -0.006461037741599895, ""2014-07"": 0.02469688397276837, ""2014-08"": 0.01521359754685303}",,
KEEP_CANDIDATE,redeem_day13_x1.04,single_day,redeem,1.04,{},5.940359908341594,0.004494446912445049,0.14186297703110423,6.283036294390174,0.12386276532187954,0.16129032258064516,-0.024461551875384124,0.2032520325203252,4,20140913,"{""2014-05"": -0.024461551875384124, ""2014-06"": 0.0, ""2014-07"": 0.021546700825476606, ""2014-08"": 0.02074765654122146}",,
KEEP_CANDIDATE,purchase_day2_8_x0.98,day_range,purchase,0.98,{},5.940355408528333,0.004489947099184377,0.14213305764857587,6.242073362152685,0.1252823390533257,0.16129032258064516,-0.02021527569626702,0.2032520325203252,28,"20140902,20140903,20140904,20140905,20140906,20140907,20140908","{""2014-05"": -0.004170661196058134, ""2014-06"": 0.004879587403059382, ""2014-07"": 0.0374787069280611, ""2014-08"": -0.02021527569626702}",,
KEEP_CANDIDATE,purchase_day3_5_x0.98,day_range,purchase,0.98,{},5.940339336650571,0.0044738752214223965,0.14208840922085686,6.245734556222984,0.12517250323121673,0.16129032258064516,-0.016554081625968387,0.2032520325203252,12,"20140903,20140904,20140905","{""2014-05"": -0.008876800081649705, ""2014-06"": 0.012680801103060801, ""2014-07"": 0.030910321034813393, ""2014-08"": -0.016554081625968387}",,
KEEP_CANDIDATE,purchase_day7_x0.90,single_day,purchase,0.9,{},5.940280738966915,0.004415277537765938,0.14196265935164895,6.316650678723136,0.12285433379189063,0.16129032258064516,-0.03980876841226877,0.2032520325203252,4,20140907,"{""2014-05"": -0.03980876841226877, ""2014-06"": -0.026988350150380924, ""2014-07"": 0.029083167591521075, ""2014-08"": 0.05436204087418339}",,
KEEP_CANDIDATE,purchase_day7_8_x0.98,day_range,purchase,0.98,{},5.940276982935579,0.004411521506430205,0.14200790261664084,6.263785149287721,0.12444029967495304,0.16129032258064516,-0.016714498532441446,0.2032520325203252,8,"20140907,20140908","{""2014-05"": -0.016714498532441446, ""2014-06"": 0.010242228789954844, ""2014-07"": 0.022809931661161187, ""2014-08"": 0.0014965114387690548}",,
KEEP_CANDIDATE,purchase_day5_6_x1.10,day_range,purchase,1.1,{},5.940216111939608,0.004350650510459353,0.14180657317644638,6.224116850400512,0.1250033462776765,0.16129032258064516,-0.038171787448439964,0.2032520325203252,8,"20140905,20140906","{""2014-05"": -0.01745042981500866, ""2014-06"": 0.08371920642006803, ""2014-07"": -0.008134111117704457, ""2014-08"": -0.038171787448439964}",,
KEEP_CANDIDATE,redeem_day8_x0.97,single_day,redeem,0.97,{},5.940215122796917,0.004349661367768043,0.14196462783674885,6.24652849880904,0.12495799918931348,0.16129032258064516,-0.015760139039912247,0.2032520325203252,4,20140908,"{""2014-05"": -0.006334786433129125, ""2014-06"": 0.02152512063637868, ""2014-07"": 0.01852249738091416, ""2014-08"": -0.015760139039912247}",,
KEEP_CANDIDATE,redeem_day11_12_x0.96,day_range,redeem,0.96,{},5.940197840801202,0.004332379372053552,0.14196514629662027,6.2210293695114185,0.12572297306824215,0.16129032258064516,-0.04764954354341722,0.2032520325203252,8,"20140911,20140912","{""2014-05"": 0.05166382306459827, ""2014-06"": -0.04764954354341722, ""2014-07"": 0.05289767008148427, ""2014-08"": -0.04125926833753368}",,
KEEP_CANDIDATE,redeem_day7_8_x0.98,day_range,redeem,0.98,{},5.940196351614336,0.004330890185187286,0.14196519097222626,6.263936897161137,0.1244357472387506,0.16129032258064516,0.000752357572864959,0.2032520325203252,8,"20140907,20140908","{""2014-05"": 0.012445409555692066, ""2014-06"": 0.002415755770501349, ""2014-07"": 0.000752357572864959, ""2014-08"": 0.0016482593121844857}",,
KEEP_CANDIDATE,redeem_day25_26_x0.98,day_range,redeem,0.98,{},5.940083778995208,0.004218317566059504,0.14210772092882823,6.263809705804378,0.12443956297945342,0.16129032258064516,0.0,0.2032520325203252,8,"20140925,20140926","{""2014-05"": 0.002758029198672851, ""2014-06"": 0.0, ""2014-07"": 0.012458098349947377, ""2014-08"": 0.0015210679554256146}",,
KEEP_CANDIDATE,purchase_day21_x1.04,single_day,purchase,1.04,{},5.940064175789252,0.004198714360103217,0.14190833330920888,6.274990867073155,0.12410412814139002,0.16129032258064516,-0.019536537659599063,0.2032520325203252,4,20140921,"{""2014-05"": -0.019536537659599063, ""2014-06"": 0.018921814058183273, ""2014-07"": 0.005182290517559807, ""2014-08"": 0.012702229224203165}",,
KEEP_CANDIDATE,purchase_day5_6_x1.08,day_range,purchase,1.08,{},5.9400478516428015,0.004182390213652631,0.14181162098535058,6.227571192220846,0.12489971602306645,0.16129032258064516,-0.034717445628106525,0.2032520325203252,8,"20140905,20140906","{""2014-05"": -0.006995490445611985, ""2014-06"": 0.06697536658897896, ""2014-07"": -0.006507289777580638, ""2014-08"": -0.034717445628106525}",,
KEEP_CANDIDATE,purchase_day26_27_x1.02,day_range,purchase,1.02,{},5.940027896341393,0.004162434912243995,0.14197024463041458,6.277207370687495,0.12403763303295987,0.16129032258064516,-0.020902423245495072,0.2032520325203252,8,"20140926,20140927","{""2014-05"": 0.005828438893006549, ""2014-06"": 0.01722640970461331, ""2014-07"": -0.020902423245495072, ""2014-08"": 0.014918732838542503}",,
KEEP_CANDIDATE,purchase_day3_6_x0.96,day_range,purchase,0.96,{},5.939981373915188,0.004115912486039264,0.1422266559224018,6.2218331309911665,0.12608023175249286,0.16129032258064516,-0.04045550685778565,0.2032520325203252,16,"20140903,20140904,20140905,20140906","{""2014-05"": 0.0034977452228055483, ""2014-06"": 0.009029204946588543, ""2014-07"": 0.044550699937725646, ""2014-08"": -0.04045550685778565}",,
KEEP_CANDIDATE,redeem_day25_26_x0.94,day_range,redeem,0.94,{},5.939960079055325,0.004094617626176245,0.1423897374642321,6.266851841715224,0.124348298902128,0.16129032258064516,-0.013956575581246966,0.2032520325203252,8,"20140925,20140926","{""2014-05"": -0.013956575581246966, ""2014-06"": 0.0, ""2014-07"": 0.025639757780127503, ""2014-08"": 0.004563203866271515}",,
KEEP_CANDIDATE,purchase_day1_2_x1.04,day_range,purchase,1.04,{},5.9399545358674075,0.0040890744382586774,0.14188398278039943,6.279605846678457,0.12361468173062233,0.16129032258064516,-0.027793304996797552,0.2032520325203252,8,"20140901,20140902","{""2014-05"": -0.003778453172951224, ""2014-06"": -0.027793304996797552, ""2014-07"": 0.02958238324053486, ""2014-08"": 0.01731720882950505}",,
KEEP_CANDIDATE,redeem_day25_x0.98,single_day,redeem,0.98,{},5.9399034430319295,0.0040379816027806825,0.14201727585811377,6.27544061565349,0.12409063568398002,0.16129032258064516,-0.00958840721441856,0.2032520325203252,4,20140925,"{""2014-05"": -0.00958840721441856, ""2014-06"": 0.0, ""2014-07"": 0.012458098349947377, ""2014-08"": 0.013151977804537474}",,
KEEP_CANDIDATE,purchase_day8_x1.04,single_day,purchase,1.04,{},5.939828788535496,0.003963327106347059,0.14197255656777155,6.273689143490174,0.1241431798488795,0.16129032258064516,-0.013180538336595937,0.2032520325203252,4,20140908,"{""2014-05"": 0.017505491859263422, ""2014-06"": 0.0, ""2014-07"": -0.013180538336595937, ""2014-08"": 0.011400505641221415}",,
KEEP_CANDIDATE,redeem_day19_x0.98,single_day,redeem,0.98,{},5.939823232133487,0.003957770704338337,0.14197638455665174,6.275750820130232,0.12408132954967774,0.16129032258064516,-0.00927412742807121,0.2032520325203252,4,20140919,"{""2014-05"": -0.001503345906336051, ""2014-06"": -0.00927412742807121, ""2014-07"": 0.012719538446853917, ""2014-08"": 0.013462182281279489}",,
KEEP_CANDIDATE,purchase_day7_10_x0.98,day_range,purchase,0.98,{},5.939822102315497,0.003956640886348062,0.14207060822614012,6.274001335210664,0.12432846830630698,0.16129032258064516,-0.033320508131875926,0.2032520325203252,16,"20140907,20140908,20140909,20140910","{""2014-05"": -0.033320508131875926, ""2014-06"": -0.00725159400361175, ""2014-07"": 0.04432441235497464, ""2014-08"": 0.011712697361711655}",,
KEEP_CANDIDATE,redeem_day9_10_x1.02,day_range,redeem,1.02,{},5.939813487013641,0.003948025584492143,0.14197667691024715,6.260096878963533,0.12455094778467872,0.16129032258064516,-0.0027472392985989913,0.2032520325203252,8,"20140909,20140910","{""2014-05"": -0.0013542573504992106, ""2014-06"": 0.022689935615419543, ""2014-07"": -0.0027472392985989913, ""2014-08"": -0.002191758885419226}",,
KEEP_CANDIDATE,redeem_day11_x0.94,single_day,redeem,0.94,{},5.939768841424157,0.003903379995008116,0.1419780162779317,6.235023006869791,0.12530316394749094,0.16129032258064516,-0.03654989965320077,0.2032520325203252,4,20140911,"{""2014-05"": 0.04022795504624099, ""2014-06"": -0.03654989965320077, ""2014-07"": 0.03789615106136601, ""2014-08"": -0.027265630979161237}",,
KEEP_CANDIDATE,redeem_day8_x0.98,single_day,redeem,0.98,{},5.939738153308791,0.0038726918796418985,0.1419789369213926,6.251781878489011,0.12480039779891436,0.16129032258064516,-0.010506759359941498,0.2032520325203252,4,20140908,"{""2014-05"": -0.0003629036945360653, ""2014-06"": 0.01435007922264031, ""2014-07"": 0.012348331587276107, ""2014-08"": -0.010506759359941498}",,
KEEP_CANDIDATE,purchase_day3_6_x0.98,day_range,purchase,0.98,{},5.939731643174393,0.0038661817452441127,0.1421066400251422,6.249235456408125,0.12506747622566247,0.16129032258064516,-0.01305318144082701,0.2032520325203252,16,"20140903,20140904,20140905,20140906","{""2014-05"": 0.0017488726114027742, ""2014-06"": 0.004514601734020296, ""2014-07"": 0.022275350850210707, ""2014-08"": -0.01305318144082701}",,
KEEP_CANDIDATE,purchase_day1_2_x1.03,day_range,purchase,1.03,{},5.939680780344755,0.0038153189156062695,0.1419143111121377,6.275276543831351,0.12383231007168766,0.16129032258064516,-0.01777607505028289,0.2032520325203252,8,"20140901,20140902","{""2014-05"": -0.002833838964970248, ""2014-06"": -0.01777607505028289, ""2014-07"": 0.022186787115732187, ""2014-08"": 0.012987905982399184}",,
KEEP_CANDIDATE,purchase_day8_x1.06,single_day,purchase,1.06,{},5.939671734633363,0.0038062732042138947,0.14202526640297264,6.264313248822783,0.12442445668890123,0.16129032258064516,-0.013180538336595937,0.2032520325203252,4,20140908,"{""2014-05"": 0.026258237173030885, ""2014-06"": 0.0, ""2014-07"": -0.013180538336595937, ""2014-08"": 0.002024610973831109}",,
KEEP_CANDIDATE,purchase_day6_8_x0.98,day_range,purchase,0.98,{},5.939669289459402,0.0038038280302528094,0.14202613342092618,6.267286049472863,0.12433527266939882,0.16129032258064516,-0.006088825839388079,0.2032520325203252,12,"20140906,20140907,20140908","{""2014-05"": -0.006088825839388079, ""2014-06"": 0.002076029420914338, ""2014-07"": 0.014174961476559389, ""2014-08"": 0.0049974116239104305}",,
KEEP_CANDIDATE,redeem_day16_17_x1.03,day_range,redeem,1.03,{},5.9396501302282045,0.0037846687990557015,0.1421167274968882,6.221772144822434,0.1257006898089117,0.16129032258064516,-0.040516493026518496,0.2032520325203252,8,"20140916,20140917","{""2014-05"": 0.027486830359745085, ""2014-06"": 0.012881682010958073, ""2014-07"": 0.015580107891129735, ""2014-08"": -0.040516493026518496}",,
KEEP_CANDIDATE,purchase_day21_x1.03,single_day,purchase,1.03,{},5.939646329456967,0.003780868027818407,0.14192086869917742,6.276333338478895,0.12406385399921786,0.16129032258064516,-0.014652403244698853,0.2032520325203252,4,20140921,"{""2014-05"": -0.014652403244698853, ""2014-06"": 0.014191359841386308, ""2014-07"": 0.0018756372012047606, ""2014-08"": 0.014044700629942675}",,
KEEP_CANDIDATE,redeem_day5_x0.97,single_day,redeem,0.97,{},5.939616491993715,0.003751030564566271,0.141970019753588,6.262288637848952,0.12373782406475264,0.16129032258064516,0.0,0.2032520325203252,4,20140905,"{""2014-05"": 0.014883121272311506, ""2014-06"": 0.0, ""2014-07"": 0.0, ""2014-08"": 0.0}",,
KEEP_CANDIDATE,redeem_day7_9_x0.96,day_range,redeem,0.96,{},5.939581584217205,0.0037161227880559977,0.14198363399414024,6.276511547916762,0.12405850771608183,0.16129032258064516,-0.01908023699844641,0.2032520325203252,12,"20140907,20140908,20140909","{""2014-05"": -0.007779516663275032, ""2014-06"": -0.01908023699844641, ""2014-07"": 0.026765968301408982, ""2014-08"": 0.014222910067809735}",,
KEEP_CANDIDATE,redeem_day16_17_x1.02,day_range,redeem,1.02,{},5.939552154856878,0.003686693427729537,0.14207461678768749,6.2352776396729634,0.1252955249633958,0.16129032258064516,-0.027010998175988732,0.2032520325203252,8,"20140916,20140917","{""2014-05"": 0.02294134551105209, ""2014-06"": 0.008587787593567597, ""2014-07"": 0.01038673859408501, ""2014-08"": -0.027010998175988732}",,
KEEP_CANDIDATE,redeem_day9_10_x1.03,day_range,redeem,1.03,{},5.939535540798866,0.003670079369717527,0.1419850152966904,6.259001003135466,0.12458382405952075,0.16129032258064516,-0.004120857851266813,0.2032520325203252,8,"20140909,20140910","{""2014-05"": -0.002031387219315839, ""2014-06"": 0.024801867859378213, ""2014-07"": -0.004120857851266813, ""2014-08"": -0.003287634713486476}",,
KEEP_CANDIDATE,redeem_day25_28_x0.98,day_range,redeem,0.98,{},5.939522916719432,0.0036574552902832735,0.14228535549077817,6.254046606076995,0.12495069102424525,0.16129032258064516,-0.015819856888120043,0.21138211382113822,16,"20140925,20140926,20140927,20140928","{""2014-05"": -0.015819856888120043, ""2014-06"": 0.0, ""2014-07"": 0.03857372739249065, ""2014-08"": -0.008242031771957592}",,
KEEP_CANDIDATE,purchase_day8_x1.08,single_day,purchase,1.08,{},5.9395146805202925,0.003649219091143685,0.14207797625660937,6.254937352086716,0.12470573359098322,0.16129032258064516,-0.013180538336595937,0.2032520325203252,4,20140908,"{""2014-05"": 0.035010983718526845, ""2014-06"": 0.0, ""2014-07"": -0.013180538336595937, ""2014-08"": -0.007351285762235982}",,
KEEP_CANDIDATE,purchase_day18_x0.92,single_day,purchase,0.92,{},5.939491588012386,0.0036261265832369105,0.14198633388028478,6.226217711178859,0.12556732281821895,0.16129032258064516,-0.03616719866091689,0.2032520325203252,4,20140918,"{""2014-05"": 0.042885366536093095, ""2014-06"": -0.03616719866091689, ""2014-07"": 0.04257360947482702, ""2014-08"": -0.03607092667009315}",,
KEEP_CANDIDATE,purchase_day15_x0.94,single_day,purchase,0.94,{},5.93945986140622,0.0035943999770715607,0.14198728567846977,6.2345785530454565,0.12531649756222102,0.16129032258064516,-0.027710084803495683,0.2032520325203252,4,20140915,"{""2014-05"": 0.03390499941026626, ""2014-06"": 0.03467587988222043, ""2014-07"": -0.025490566196669562, ""2014-08"": -0.027710084803495683}",,
KEEP_CANDIDATE,purchase_day1_2_x1.02,day_range,purchase,1.02,{},5.939407025258688,0.003541563829538852,0.1419446394307784,6.270947243543162,0.1240499383359855,0.16129032258064516,-0.007758844668545706,0.2032520325203252,8,"20140901,20140902","{""2014-05"": -0.00188922726350782, ""2014-06"": -0.007758844668545706, ""2014-07"": 0.014791192249604457, ""2014-08"": 0.008658605694209953}",,
KEEP_CANDIDATE,purchase_day8_x1.03,single_day,purchase,1.03,{},5.939397048306993,0.0035315868778438286,0.14196150966555812,6.276352482953052,0.12406327966499314,0.16129032258064516,-0.013180538336595937,0.2032520325203252,4,20140908,"{""2014-05"": 0.013129118586514998, ""2014-06"": 0.0, ""2014-07"": -0.013180538336595937, ""2014-08"": 0.014063845104099748}",,
KEEP_CANDIDATE,purchase_day5_7_x0.98,day_range,purchase,0.98,{},5.939390959143439,0.0035254977142900046,0.1420374117601253,6.27666194620893,0.12424468153163837,0.16129032258064516,-0.006501612356776931,0.2032520325203252,12,"20140905,20140906,20140907","{""2014-05"": -0.0062128806072712095, ""2014-06"": -0.006501612356776931, ""2014-07"": 0.012119720297644854, ""2014-08"": 0.014373308359977521}",,
KEEP_CANDIDATE,redeem_day24_x1.02,single_day,redeem,1.02,{},5.939361570139817,0.0034961087106681887,0.1419334717338434,6.2738773895770565,0.12413753246627304,0.16129032258064516,-0.007342485766936413,0.2032520325203252,4,20140924,"{""2014-05"": -0.007342485766936413, ""2014-06"": 0.0, ""2014-07"": 0.00962539118115835, ""2014-08"": 0.011588751728104363}",,
KEEP_CANDIDATE,purchase_day8_x1.10,single_day,purchase,1.1,{},5.939357626096785,0.003492164667636466,0.1421306860911364,6.24556145535065,0.12498701049306521,0.16129032258064516,-0.016727182498302184,0.2032520325203252,4,20140908,"{""2014-05"": 0.04376372903229431, ""2014-06"": 0.0, ""2014-07"": -0.013180538336595937, ""2014-08"": -0.016727182498302184}",,
KEEP_CANDIDATE,purchase_day5_x1.04,single_day,purchase,1.04,{},5.939351549619373,0.0034860881902245566,0.14189441700453098,6.262288637848952,0.12410382348947299,0.16129032258064516,-0.020523587898612305,0.2032520325203252,4,20140905,"{""2014-05"": 0.01775360016329941, ""2014-06"": 0.017155282239738945, ""2014-07"": -0.020523587898612305, ""2014-08"": 0.0}",,
KEEP_CANDIDATE,purchase_day31_x0.90,single_day,purchase,0.9,{},5.93925240595477,0.0033869445256211606,0.14119576733624004,6.262288637848952,0.12540343110119126,0.16129032258064516,0.0,0.2032520325203252,3,,"{""2014-05"": 0.01343852182746641, ""2014-06"": 0.0, ""2014-07"": 0.0, ""2014-08"": 0.0}",,
KEEP_CANDIDATE,redeem_day27_x0.92,single_day,redeem,0.92,{},5.939240350135017,0.0033748887058679955,0.1424174101326807,6.262288637848952,0.12535813522999745,0.16129032258064516,-0.0423262935241322,0.2032520325203252,4,20140927,"{""2014-05"": -0.0423262935241322, ""2014-06"": 0.0, ""2014-07"": 0.055716980969990004, ""2014-08"": 0.0}",,
KEEP_CANDIDATE,redeem_day13_x1.03,single_day,redeem,1.03,{},5.9392362966353724,0.00337083520622361,0.14192101219500702,6.2778493797684805,0.12401837276053027,0.16129032258064516,-0.018346163333296417,0.2032520325203252,4,20140913,"{""2014-05"": -0.018346163333296417, ""2014-06"": 0.0, ""2014-07"": 0.01616002561910701, ""2014-08"": 0.015560741919528276}",,
KEEP_CANDIDATE,purchase_day31_x1.15,single_day,purchase,1.15,{},5.939212660019492,0.003347198590343048,0.14344414318428544,6.2755694580622485,0.12310784091988777,0.16129032258064516,0.0,0.2032520325203252,3,,"{""2014-05"": 0.0, ""2014-06"": 0.0, ""2014-07"": 0.0, ""2014-08"": 0.013280820213296352}",,
KEEP_CANDIDATE,redeem_day16_x1.04,single_day,redeem,1.04,{},5.9391243875471815,0.00325892611803269,0.14226716934559155,6.237648881245305,0.12522438771622554,0.16129032258064516,-0.024639756603646923,0.2032520325203252,4,20140916,"{""2014-05"": 0.02094880885098327, ""2014-06"": 0.01717557642834766, ""2014-07"": 0.0, ""2014-08"": -0.024639756603646923}",,
KEEP_CANDIDATE,purchase_day1_7_x0.98,day_range,purchase,0.98,{},5.9391220611711,0.0032565997419515824,0.14216915881735842,6.251449258888752,0.12517656066254806,0.16129032258064516,-0.01083937896019993,0.2032520325203252,28,"20140901,20140902,20140903,20140904,20140905,20140906,20140907","{""2014-05"": -0.004323653343762501, ""2014-06"": 0.010444235351426023, ""2014-07"": 0.017977055133547637, ""2014-08"": -0.01083937896019993}",,
KEEP_CANDIDATE,redeem_day11_x0.95,single_day,redeem,0.95,{},5.939118277992464,0.0032528165633154416,0.14199753318088243,6.239567278228723,0.12516683580672303,0.16129032258064516,-0.03045825053863549,0.2032520325203252,4,20140911,"{""2014-05"": 0.033523297160774845, ""2014-06"": -0.03045825053863549, ""2014-07"": 0.031580125473865905, ""2014-08"": -0.022721359620229364}",,
